codigo,nombre,descripcion,unidad,categoria,imagen,ubicacion_bio,cantidad_bio,ubicacion_agr,cantidad_agr,mrp
500000003157,INDICADOR NEGRO ERIOCROMO X 100 G,INDICADOR NEGRO ERIOCROMO X 100 G,FR,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000003157.png,,0, , ,
500000003161,PERMANGANATO DE POTASIO FR X 1 KG,PERMANGANATO DE POTASIO FR X 1 KG,FR,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000003161.png,ALP-JAU,0, , ,
500000003164,TIOSULFATO DE SODIO PENTAHIDRATO X 1 KG,TIOSULFATO DE SODIO PENTAHIDRATO X 1 KG,FR,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000003164.png,ALP-C2-1B4,2, , ,
500000003165,ALMIDON SOLUBLE FR X 100 G,ALMIDON SOLUBLE FR X 100 G,FR,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000003165.png,ALP-C2-1C2,1, , ,
500000003166,SULFATO DE MERCURIO (II) FR X 250 G,SULFATO DE MERCURIO (II) FR X 250 G,FR,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000003166.png,ALP-C2-1C1,0, , ,
500000003169,ACIDO L-GLUTAMICO FC X 1 KG,ACIDO L-GLUTAMICO FC X 1 KG,FR,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000003169.png,ALP-C2-1B5,2, , ,
500000003170,SOLUCION PATRON DE HIERRO FR X 500 ML,SOLUCION PATRON DE HIERRO FR X 500 ML,FR,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000003170.png,ALP-C2-1A4,2, , ,
500000003172,SOPORTE PARA CONO IMHOFF DE 2 PUESTOS,SOPORTE PARA CONO IMHOFF DE 2 PUESTOS,UN,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000003172.png,ALP-C2-1D2,7, , ,
500000003175,DISPENSADOR ORG DIG 5-50ML REF: 4730361,DISPENSADOR ORG DIG 5-50ML REF: 4730361,UN,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000003175.png,ALP-C2-2A4,0, , ,
500000003177,DISPENSADOR III DIGI 5-50 ML P.ROJO C/V,DISPENSADOR III DIGI 5-50 ML P.ROJO C/V,UN,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000003177.png,ALP-C2-1C3,0, , ,
500000003183,TERMOHIGROMETRO DE MESA. SONDA DE  89CM,TERMOHIGROMETRO DE MESA. SONDA DE  89CM,UN,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000003183.png,,0,,0,
500000003185,TIMER RELOJ ALARMA PARA LABORATORIO.,TIMER RELOJ ALARMA PARA LABORATORIO.,UN,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000003185.png,ALP-9-A-1,0,C107C04*,2,
500000003186,PLASTIGAGE MPG-1 DE 0.001 - 0.003 PULG,PLASTIGAGE MPG-1 DE 0.001 - 0.003 PULG,UN,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000003186.png,ALP-9-G-3,0, , ,
500000003187,ACEITE MINERAL O ANTIESPUMANTE FR X 1 KG,ACEITE MINERAL O ANTIESPUMANTE FR X 1 KG,FR,G-3 / Lubricantes ,https://ik.imagekit.io/7ypnvn8as/materiales/500000003187.png,,0, ,0,
500000003189,AGAR MRS.FRx500 Gr.REF.1106600500.MERCK,AGAR MRS.FRx500 Gr.REF.1106600500.MERCK,FR,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000003189.png,ALP-C2-NEV,8, , ,
500000003190,AGAR NUTRITIVO FR X 500 G,AGAR NUTRITIVO FR X 500 G,FR,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000003190.png,ALP-C2-1B3,12, , ,
500000003196,EXTRAN NEUTRO MA 02 X 5 L,EXTRAN NEUTRO MA 02 X 5 L,FR,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000003196.png,ALP-C2-1BP,13,,0,
500000003199,INDICADOR ACIDO CALCONCARBOXILICO X 25 G,INDICADOR ACIDO CALCONCARBOXILICO X 25 G,FR,G-7 / Materiales Electricos,https://ik.imagekit.io/7ypnvn8as/materiales/500000003199.png,ALP-C2-1C1,3, , ,
500000003204,BEAKER FORMA BAJA PP 1000 ML CJ X 6 UN,BEAKER FORMA BAJA PP 1000 ML CJ X 6 UN,CJ,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000003204.png,,0, , ,
500000003205,BEAKER FORMA BAJA PP 250 ML CJ X 6 UN,BEAKER FORMA BAJA PP 250 ML CJ X 6 UN,CJ,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000003205.png,ALP-C2-2C2,5, , ,
500000003207,BEAKER FORMA BAJA PP 500 ML CJ X 6 UN,BEAKER FORMA BAJA PP 500 ML CJ X 6 UN,CJ,G-17 / Dotacion Y Sst ,https://ik.imagekit.io/7ypnvn8as/materiales/500000003207.png,,0, , ,
500000003208,ERLENMEYER C. ESTRECHO 500 ML CJ X 10 UN,ERLENMEYER C. ESTRECHO 500 ML CJ X 10 UN,CJ,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000003208.png,ALP-C2-2C3,1, , ,
500000003213,FRASCO LAVADOR PE-LD CUELLO ANCHO 500 ML,FRASCO LAVADOR PE-LD CUELLO ANCHO 500 ML,CJ,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000003213.png,ALP-C2-2D2,3.776, , ,
500000003214,FRASCO AMBAR TAPA AZUL 100 ML,FRASCO AMBAR TAPA AZUL 100 ML,UN,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000003214.png,ALP-C2-2C2,15, , ,
500000003221,FRASCO BOCA ANCHA TAPA BLANCA 1000 ML,FRASCO BOCA ANCHA TAPA BLANCA 1000 ML,UN,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000003221.png,ALP-9-A-1,0, , ,
500000003222,FRASCO BOCA ANCHA TAPA BLANCA 250 ML,FRASCO BOCA ANCHA TAPA BLANCA 250 ML,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/500000003222.png,,0,,0,
500000003224,FRASCO BOCA ANCHA TAPA BLANCA 500 ML,FRASCO BOCA ANCHA TAPA BLANCA 500 ML,UN,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000003224.png,ALP-C2-2CP,20,C202P31*,0,
500000003226,FRASCO TRANSPARENTE,FRASCO TRANSPARENTE,UN,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000003226.png,ALP-4-H-1,644, , ,
500000003227,FRASCO TRANSPARENTE TAPA AZUL 100 ML,FRASCO TRANSPARENTE TAPA AZUL 100 ML,UN,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000003227.png,ALP-9-A-1,0, , ,
500000003228,FRASCO TRANSPARENTE TAPA AZUL 250 ML,FRASCO TRANSPARENTE TAPA AZUL 250 ML,UN,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000003228.png,ALP-C2-AD4,0, , ,
500000003229,FRASCO TRANSPARENTE TAPA AZUL 500 ML,FRASCO TRANSPARENTE TAPA AZUL 500 ML,UN,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000003229.png,ALP-C2-2C2,0, , ,
500000003239,TERMOMETROS DE MERCURIO -5 A 110 ° C,TERMOMETROS DE MERCURIO -5 A 110 ° C,UN,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000003239.png,ALP-C2-2B3,6, , ,
500000003240,TUBOS DE ENSAYO TAPA ROSCA  18 X 150 MM,TUBOS DE ENSAYO TAPA ROSCA  18 X 150 MM,UN,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000003240.png,ALP-C2-2C1,0, , ,
500000003242,FRASCOS LLAVE PARA AGUA DESTILADA 5 GL,FRASCOS LLAVE PARA AGUA DESTILADA 5 GL,UN,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000003242.png,,0, , ,
500000003244,ASAS DESECHABLES RECTAS DE 1 ul.,ASAS DESECHABLES RECTAS DE 1 ul.,CJ,G-17 / Dotacion Y Sst ,https://ik.imagekit.io/7ypnvn8as/materiales/500000003244.png,ALP-9-A-3,3, ,0,
500000003245,CAJA ORGANIZADORA MULTIUSOS DE 15 L.,CAJA ORGANIZADORA MULTIUSOS DE 15 L.,UN,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000003245.png,ALP-C2-2AP,0, , ,
500000003246,GUANTES DE LATEX CON ALOE TALLA S,GUANTES DE LATEX CON ALOE TALLA S,CJ,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000003246.png,ALP 1-A-3,0,,0,
500000003247,LEVADURA ALCOHOLERA BOLSA X 10 KG,LEVADURA ALCOHOLERA BOLSA X 10 KG,BOL,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000003247.png,ALP-C2-2A4,0, , ,
500000003252,SACARIMETRO  DENSIMETRO 10 - 20°BRIX,SACARIMETRO  DENSIMETRO 10 - 20°BRIX,UN,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000003252.png,,0, , ,
500000003257,ACIDO N-BUTÍRICO 99% PS.FRx1 Lt.PANREAC,ACIDO N-BUTÍRICO 99% PS.FRx1 Lt.PANREAC,FR,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000003257.png,ALP-C2-1A3,3, , ,
500000003260,INDICADOR VERDE DE BROMOCRESOL FR X 25 G,INDICADOR VERDE DE BROMOCRESOL FR X 25 G,FR,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000003260.png,ALP-C2-1C1,1,,0,
500000003265,METANOL P/ CROMATOGRAFIA GASES X 1 L,METANOL P/ CROMATOGRAFIA GASES X 1 L,FR,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000003265.png,ALP-C2-1B1,1, , ,
500000003266,KIT P/ SILICE LR 3-1000UG/L APROX 250TES,KIT P/ SILICE LR 3-1000UG/L APROX 250TES,KIT,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000003266.png,ALP-C2-1C2,0, , ,
500000003267,NAFTOL P.A FRASCO X 250 G,NAFTOL P.A FRASCO X 250 G,FR,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000003267.png,ALP-C2-1C4,3, , ,
500000003269,REACTIVO P/ NITRATO LR 0.1 A 10.0 MG/L,REACTIVO P/ NITRATO LR 0.1 A 10.0 MG/L,PK,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000003269.png,,0, , ,
500000003270,REACTIVO P/ SULFATOS LR  2 A 70 MG/L,REACTIVO P/ SULFATOS LR  2 A 70 MG/L,PK,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000003270.png,ALP-C2-2B1,0, , ,
500000003275,TUBOS PARA CENTRIFUGA 15 ML. GRADUADOS,TUBOS PARA CENTRIFUGA 15 ML. GRADUADOS,CJ,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000003275.png,ALP-C2-2D2,1, , ,
500000003277,CAJAS PETRI DESECHABLES DE 90 X 15 MM,CAJAS PETRI DESECHABLES DE 90 X 15 MM,CJ,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000003277.png,ALP-5-H-3,9,,0,
500000003278,GUANTES DE ASEO,GUANTES DE ASEO,UN,G-24 / Aseo y Cafetería,https://ik.imagekit.io/7ypnvn8as/materiales/500000003278.png,,0,C108B03*,6,
500000003279,LIMPIA PISOS,LIMPIA PISOS,UN,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000003279.png, , ,,0,
500000003280,JABON CARTUCHO REF.8008,JABON CARTUCHO REF.8008,UN,G-17 / Dotacion Y Sst ,https://ik.imagekit.io/7ypnvn8as/materiales/500000003280.png, , ,,0,
500000003281,TELARAÑERO,TELARAÑERO,UN,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000003281.png,ALP-1-A-P,0,,0,
500000003282,BOLSA PLAST X''X X'' CAL X NARANJ PKX100UN,BOLSA PLAST X''X X'' CAL X NARANJ PKX100UN,PK,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000003282.png, , ,,0,
500000003283,POLISOMBRA  85% X 4 MTS ANCHO  ,POLISOMBRA  85% X 4 MTS ANCHO  ,M,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000003283.png,,0,PATC2*,50,
500000003285,CUNA 39520 TINKEN,CUNA 39520 TINKEN,UN,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000003285.png, , ,C103B13*,4,
500000003286,RODAMIENTO RODILLO CONICO 39580 TINKEN,RODAMIENTO RODILLO CONICO 39580 TINKEN,UN,G-10 / Rodamientos,https://ik.imagekit.io/7ypnvn8as/materiales/500000003286.png, , ,C103B15*,2,
500000003287,RODAMIENTO Y CUNA 3585/3525 SET 102,RODAMIENTO Y CUNA 3585/3525 SET 102,UN,G-10 / Rodamientos,https://ik.imagekit.io/7ypnvn8as/materiales/500000003287.png, , ,C103B12*,2,
500000003288,LÁMPARA FLUORESCENTE 2X32 W - T8,LÁMPARA FLUORESCENTE 2X32 W - T8,UN,G-7 / Materiales Electricos,https://ik.imagekit.io/7ypnvn8as/materiales/500000003288.png, , ,,0,
500000003289,NIPLE.PIPE.SS.1/2''x10''.SXH.PE.A312TP316L,NIPLE.PIPE.SS.1/2''x10''.SXH.PE.A312TP316L,UN,G-20 / Aceros ,https://ik.imagekit.io/7ypnvn8as/materiales/500000003289.png,,0,,0,
500000003290,KIT LLAVE DE PASO RCK6X,KIT LLAVE DE PASO RCK6X,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/500000003290.png, , ,C302C56*,4,
500000003291,CORREAS (PARES) RC700EHX,CORREAS (PARES) RC700EHX,UN,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000003291.png, , ,,0,
500000003292,RACOR METALICO BOMBA RC122EX,RACOR METALICO BOMBA RC122EX,UN,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000003292.png, , ,C302B01*,2,
500000003293,TUERCA TORNILLO RC805/816,TUERCA TORNILLO RC805/816,UN,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000003293.png, , ,C302C63*,120,
500000003294,TUERCA MARIPOSA RC123X,TUERCA MARIPOSA RC123X,UN,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000003294.png, , ,C303D01*,6,
500000003296,VALVULA REGULADORA CON FILTRO 100 BIII6S,VALVULA REGULADORA CON FILTRO 100 BIII6S,UN,G-18 / Valvulas,https://ik.imagekit.io/7ypnvn8as/materiales/500000003296.png, , ,C302D53*,5,
500000003297,MANOMETROS 551945 JACTO,MANOMETROS 551945 JACTO,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/500000003297.png, , ,C302B36*,3,
500000003298,FILTRO (MAYITA) 521047,FILTRO (MAYITA) 521047,UN,G-11 / Filtros ,https://ik.imagekit.io/7ypnvn8as/materiales/500000003298.png, , ,C201P09*,18,
500000003299,ABRAZADERA INOX 1'' 423814,ABRAZADERA INOX 1'' 423814,UN,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000003299.png, , ,C302P29*,21,
500000003300,ROLDANA PEQUEÑA 2'' 846519,ROLDANA PEQUEÑA 2'' 846519,UN,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000003300.png, , ,C302C31*,4,
500000003301,ROLDANA GRANDE 2.5'' 779610,ROLDANA GRANDE 2.5'' 779610,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/500000003301.png, , ,,0,
500000003302,TRABA DE SEGURIDAD REF.1243574 JACTO,TRABA DE SEGURIDAD REF.1243574 JACTO,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/500000003302.png, , ,C302B28*,12,
500000003303,PORTABOQUILLAS T 482182,PORTABOQUILLAS T 482182,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/500000003303.png, , ,C302C34*,0,
500000003304,CONEXIÓN T 90° 127753,CONEXIÓN T 90° 127753,UN,G-7 / Materiales Electricos,https://ik.imagekit.io/7ypnvn8as/materiales/500000003304.png, , ,C302A33*,0,
500000003305,JUEGO DE REPARACION 331058(300000016134),JUEGO DE REPARACION 331058(300000016134),UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/500000003305.png, , ,,0,
500000003306,PORTABOQUILLA TEL JET T QJ512-500,PORTABOQUILLA TEL JET T QJ512-500,UN,G-20 / Aceros ,https://ik.imagekit.io/7ypnvn8as/materiales/500000003306.png, , ,,0,
500000003307,TUERCA QUICK P/ALBUZ AVI-AXI TWIN AZUL,TUERCA QUICK P/ALBUZ AVI-AXI TWIN AZUL,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/500000003307.png, , ,,0,
500000003308,PANTALLA VERDE COMPLETA BF-0103,PANTALLA VERDE COMPLETA BF-0103,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/500000003308.png, , ,,0,
500000003309,ACOPLE RÁPIDO DE 3/4 BRONCE BF-0140,ACOPLE RÁPIDO DE 3/4 BRONCE BF-0140,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/500000003309.png, , ,C3-01-D10,0,
500000003310,VALVULA DE SEGURIDAD 1/4 200PSI BF-1040,VALVULA DE SEGURIDAD 1/4 200PSI BF-1040,UN,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000003310.png, , ,,0,
500000003312,MÁNOMETRO GANDY 1/4 200 PSI BF-0151,MÁNOMETRO GANDY 1/4 200 PSI BF-0151,UN,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000003312.png, , ,C301B36*,1,
500000003313,CORREAS DE FUMIGADORA (PAR) BF10231,CORREAS DE FUMIGADORA (PAR) BF10231,UN,G-19 / Cadenas. Rodillos. Bandas.Correas,https://ik.imagekit.io/7ypnvn8as/materiales/500000003313.png, , ,,0,
500000003314,ESPALDAR DE FUMIGADORA BF-101121,ESPALDAR DE FUMIGADORA BF-101121,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/500000003314.png, , ,,0,
500000003315,MANGUERA DE 1.20 CAUCHO Y LONA BF-101104,MANGUERA DE 1.20 CAUCHO Y LONA BF-101104,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/500000003315.png, , ,,0,
500000003316,BASE DE FUMIGADORA TAREA BF-10105,BASE DE FUMIGADORA TAREA BF-10105,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/500000003316.png, , ,PATC3P2*,30,
500000003317,VASO DE BOMBA 40-100 FELULA BF-0140AB,VASO DE BOMBA 40-100 FELULA BF-0140AB,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/500000003317.png, , ,PATC3A1*,20,
500000003318,TUERCA Y ACOPLE DE SALIDA 1/4 BF-10108,TUERCA Y ACOPLE DE SALIDA 1/4 BF-10108,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/500000003318.png, , ,,0,
500000003319,PROTECTOR DE ESPALDAR BF-10232,PROTECTOR DE ESPALDAR BF-10232,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/500000003319.png, , ,PATC3A1*,19,
500000003320,ABRAZADERA DE 1/2 BF-0107,ABRAZADERA DE 1/2 BF-0107,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/500000003320.png, , ,,0,
500000003321,BALIN DE CAUCHO 3/4 BF-0140B,BALIN DE CAUCHO 3/4 BF-0140B,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/500000003321.png, , ,,0,
500000003322,ABRAZADERA DE 11/2 FUMIGADORA BF-0142,ABRAZADERA DE 11/2 FUMIGADORA BF-0142,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/500000003322.png, , ,C302P29*,27,
500000003323,EMPAQUE CHEQUE BALÍN 40-100 BF-0110C,EMPAQUE CHEQUE BALÍN 40-100 BF-0110C,UN,G-5 / Sellos y empaquetadu,https://ik.imagekit.io/7ypnvn8as/materiales/500000003323.png, , ,C301B20*,13,
500000003324,EMPAQUE DE FUMIGADORA 11/2 BF-0143,EMPAQUE DE FUMIGADORA 11/2 BF-0143,UN,G-5 / Sellos y empaquetadu,https://ik.imagekit.io/7ypnvn8as/materiales/500000003324.png, , ,,0,
500000003325,VALVULA ZAA MEDINA BF-40-100AZ,VALVULA ZAA MEDINA BF-40-100AZ,UN,G-18 / Valvulas,https://ik.imagekit.io/7ypnvn8as/materiales/500000003325.png, , ,,0,
500000003326,FOTOCELDA 1000W ALUMBRADO,FOTOCELDA 1000W ALUMBRADO,UN,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000003326.png,CLI-1-D-2,0,,0,
500000003327,CAPACITOR 20 MF/ 240 V 150W,CAPACITOR 20 MF/ 240 V 150W,UN,G-7 / Materiales Electricos,https://ik.imagekit.io/7ypnvn8as/materiales/500000003327.png,,0, , ,
500000003329,CONDENSADOR 45 MF/ 240 V. PARA LUMINARIA,CONDENSADOR 45 MF/ 240 V. PARA LUMINARIA,UN,G-7 / Materiales Electricos,https://ik.imagekit.io/7ypnvn8as/materiales/500000003329.png,,0, , ,
500000003330,BOMBILLO METAL HALIDE DE 400W,BOMBILLO METAL HALIDE DE 400W,UN,G-7 / Materiales Electricos,https://ik.imagekit.io/7ypnvn8as/materiales/500000003330.png,,0, , ,
500000003345,TUBO PREFABRICADO 36'' REFORZADO,TUBO PREFABRICADO 36'' REFORZADO,UN,G-15 / Repuestos,https://ik.imagekit.io/7ypnvn8as/materiales/500000003345.png, , ,,0,
500000003346,VARILLA CUADRADA 3/4'',VARILLA CUADRADA 3/4'',UN,G-20 / Aceros ,https://ik.imagekit.io/7ypnvn8as/materiales/500000003346.png, , ,,0,
500000003347,VARILLA CUADRADA 1/2'' X 6M,VARILLA CUADRADA 1/2'' X 6M,UN,G-20 / Aceros ,https://ik.imagekit.io/7ypnvn8as/materiales/500000003347.png,ALP-PATIO,19,,0,
500000003348,ESTRUCTURA PRODUCCION TRICHROGRAMA,ESTRUCTURA PRODUCCION TRICHROGRAMA,UN,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000003348.png, , ,,0,
500000003349,GAVETAS,GAVETAS,UN,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000003349.png, , ,,0,
500000003350,PIN R 1/8,PIN R 1/8,UN,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000003350.png, , ,C4,187,
500000003351,PIN R 1/4,PIN R 1/4,UN,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000003351.png, , ,C4,0,
500000003353,PLASTICO TRASNPARENTE 2 x 2 M,PLASTICO TRASNPARENTE 2 x 2 M,M,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000003353.png,,0, , ,
500000003355,COLADOR GRANDE,COLADOR GRANDE,UN,G-6 / Materiales De Laboratorios Y Metrologia,https://ik.imagekit.io/7ypnvn8as/materiales/500000003355.png,ALP-C2-2D2,2,,0,
500000003357,ROLLO PLASTICO NEGRO CAL 8  ANCHO 8 MTS,ROLLO PLASTICO NEGRO CAL 8  ANCHO 8 MTS,KG,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000003357.png,,0,,0,
500000003363,ACEITE  BOMBA DE VACIO MARCA ROBIONAIR,ACEITE  BOMBA DE VACIO MARCA ROBIONAIR,GLS,G-3 / Lubricantes ,https://ik.imagekit.io/7ypnvn8as/materiales/500000003363.png, , ,,0,
500000003370,15W40 DR 208.2L/55USG,15W40 DR 208.2L/55USG,GLS,G-3 / Lubricantes ,https://ik.imagekit.io/7ypnvn8as/materiales/500000003370.png,ALP-INSUM,0,SANTANA,330,
500000003371,ACEITE 30-8T9572 CAT,ACEITE 30-8T9572 CAT,GLS,G-3 / Lubricantes ,https://ik.imagekit.io/7ypnvn8as/materiales/500000003371.png, , ,SANTANA,10,
500000003373,ACEITE MOBIL 80W90 CANECA X GLN,ACEITE MOBIL 80W90 CANECA X GLN,GLS,G-3 / Lubricantes ,https://ik.imagekit.io/7ypnvn8as/materiales/500000003373.png, , ,SANTANA*,165,
500000003374,ACEITE MOBIL 85W140,ACEITE MOBIL 85W140,GLS,G-3 / Lubricantes ,https://ik.imagekit.io/7ypnvn8as/materiales/500000003374.png,SHELTER,10,SANTANA,0,
500000003375,ACEITE CAT 2487518,ACEITE CAT 2487518,GLS,G-3 / Lubricantes ,https://ik.imagekit.io/7ypnvn8as/materiales/500000003375.png, , ,,0,
500000003376,ACEITE HIDRAULICO HY-GARD JD,ACEITE HIDRAULICO HY-GARD JD,GLS,G-3 / Lubricantes ,https://ik.imagekit.io/7ypnvn8as/materiales/500000003376.png, , ,SANTANA*,275,
500000003377,ACEITE MOVIL 1350,ACEITE MOVIL 1350,GLS,G-3 / Lubricantes ,https://ik.imagekit.io/7ypnvn8as/materiales/500000003377.png, , ,,0,
500000003378,ACEITE SAE 10W30 API SM/GF-4. TURF -GARD,ACEITE SAE 10W30 API SM/GF-4. TURF -GARD,GLS,G-3 / Lubricantes ,https://ik.imagekit.io/7ypnvn8as/materiales/500000003378.png, , ,,0,
500000003379,LIQUIDO REFRIGERANTE,LIQUIDO REFRIGERANTE,GLS,G-1 / Materiales consumibles,https://ik.imagekit.io/7ypnvn8as/materiales/500000003379.png, , ,SANTANA*,0,
